target,station,city,unit,win_mkt,event_slug,event_id,rules_station_mentioned
2026-06-14,KSFO,san-francisco,F,74-75°F,highest-temperature-in-san-francisco-on-june-14-2026,589058,1
2026-06-14,LTAC,ankara,C,21°C,highest-temperature-in-ankara-on-june-14-2026,585969,1
2026-06-14,MMMX,mexico-city,C,26°C,highest-temperature-in-mexico-city-on-june-14-2026,589059,1
2026-06-14,NZWN,wellington,C,17°C,highest-temperature-in-wellington-on-june-14-2026,585970,1
2026-06-14,SAEZ,buenos-aires,C,10°C,highest-temperature-in-buenos-aires-on-june-14-2026,589039,1
2026-06-14,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-june-14-2026,589038,1
2026-06-14,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-14-2026,585998,1
2026-06-14,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-14-2026,585976,1
2026-06-14,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-14-2026,585992,1
2026-06-15,CYYZ,toronto,C,20°C,highest-temperature-in-toronto-on-june-15-2026,592501,1
2026-06-15,EFHK,helsinki,C,17°C,highest-temperature-in-helsinki-on-june-15-2026,589490,1
2026-06-15,KATL,atlanta,F,80-81°F,highest-temperature-in-atlanta-on-june-15-2026,592505,1
2026-06-15,KAUS,austin,F,82-83°F,highest-temperature-in-austin-on-june-15-2026,592508,1
2026-06-15,KDAL,dallas,F,86-87°F,highest-temperature-in-dallas-on-june-15-2026,592504,1
2026-06-15,KHOU,houston,F,82-83°F,highest-temperature-in-houston-on-june-15-2026,592510,1
2026-06-15,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-15-2026,592511,1
2026-06-15,KMIA,miami,F,94-95°F,highest-temperature-in-miami-on-june-15-2026,592506,1
2026-06-15,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-june-15-2026,592512,1
2026-06-15,LTAC,ankara,C,26°C,highest-temperature-in-ankara-on-june-15-2026,589462,1
2026-06-15,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-15-2026,592513,1
2026-06-15,NZWN,wellington,C,17°C,highest-temperature-in-wellington-on-june-15-2026,589463,1
2026-06-15,SAEZ,buenos-aires,C,14°C,highest-temperature-in-buenos-aires-on-june-15-2026,592500,1
2026-06-15,SBGR,sao-paulo,C,19°C,highest-temperature-in-sao-paulo-on-june-15-2026,592499,1
2026-06-15,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-15-2026,589491,1
2026-06-15,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-15-2026,589469,1
2026-06-15,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-15-2026,589485,1
2026-06-16,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-16-2026,595913,1
2026-06-16,EFHK,helsinki,C,21°C or higher,highest-temperature-in-helsinki-on-june-16-2026,593042,1
2026-06-16,KATL,atlanta,F,72-73°F,highest-temperature-in-atlanta-on-june-16-2026,595917,1
2026-06-16,KAUS,austin,F,90-91°F,highest-temperature-in-austin-on-june-16-2026,595920,1
2026-06-16,KDAL,dallas,F,88-89°F,highest-temperature-in-dallas-on-june-16-2026,595916,1
2026-06-16,KHOU,houston,F,82-83°F,highest-temperature-in-houston-on-june-16-2026,595922,1
2026-06-16,KLAX,los-angeles,F,68-69°F,highest-temperature-in-los-angeles-on-june-16-2026,595923,1
2026-06-16,KMIA,miami,F,94-95°F,highest-temperature-in-miami-on-june-16-2026,595918,1
2026-06-16,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-16-2026,595924,1
2026-06-16,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-16-2026,593021,1
2026-06-16,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-16-2026,595925,1
2026-06-16,NZWN,wellington,C,12°C,highest-temperature-in-wellington-on-june-16-2026,593022,1
2026-06-16,SAEZ,buenos-aires,C,19°C,highest-temperature-in-buenos-aires-on-june-16-2026,595912,1
2026-06-16,SBGR,sao-paulo,C,19°C,highest-temperature-in-sao-paulo-on-june-16-2026,595911,1
2026-06-16,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-16-2026,593043,1
2026-06-16,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-16-2026,593028,1
2026-06-16,ZGSZ,shenzhen,C,26°C,highest-temperature-in-shenzhen-on-june-16-2026,593037,1
2026-06-17,CYYZ,toronto,C,22°C,highest-temperature-in-toronto-on-june-17-2026,599381,1
2026-06-17,EFHK,helsinki,C,16°C,highest-temperature-in-helsinki-on-june-17-2026,596367,1
2026-06-17,KATL,atlanta,F,84-85°F,highest-temperature-in-atlanta-on-june-17-2026,599385,1
2026-06-17,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-june-17-2026,599388,1
2026-06-17,KDAL,dallas,F,90-91°F,highest-temperature-in-dallas-on-june-17-2026,599384,1
2026-06-17,KHOU,houston,F,88-89°F,highest-temperature-in-houston-on-june-17-2026,599390,1
2026-06-17,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-17-2026,599518,1
2026-06-17,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-17-2026,599386,1
2026-06-17,KSFO,san-francisco,F,72-73°F,highest-temperature-in-san-francisco-on-june-17-2026,599391,1
2026-06-17,LTAC,ankara,C,30°C,highest-temperature-in-ankara-on-june-17-2026,596346,1
2026-06-17,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-june-17-2026,599392,1
2026-06-17,NZWN,wellington,C,16°C,highest-temperature-in-wellington-on-june-17-2026,596347,1
2026-06-17,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-17-2026,599380,1
2026-06-17,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-june-17-2026,599379,1
2026-06-17,WMKK,kuala-lumpur,C,29°C,highest-temperature-in-kuala-lumpur-on-june-17-2026,596368,1
2026-06-17,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-17-2026,596353,1
2026-06-17,ZGSZ,shenzhen,C,27°C,highest-temperature-in-shenzhen-on-june-17-2026,596362,1
2026-06-18,EFHK,helsinki,C,22°C,highest-temperature-in-helsinki-on-june-18-2026,599994,1
2026-06-18,LTAC,ankara,C,30°C,highest-temperature-in-ankara-on-june-18-2026,599984,1
2026-06-18,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-18-2026,599813,1
2026-06-18,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-18-2026,599832,1
2026-06-18,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-18-2026,599817,1
2026-06-18,ZGSZ,shenzhen,C,26°C,highest-temperature-in-shenzhen-on-june-18-2026,599830,1
2026-06-19,CYYZ,toronto,C,22°C,highest-temperature-in-toronto-on-june-19-2026,606675,1
2026-06-19,EFHK,helsinki,C,24°C,highest-temperature-in-helsinki-on-june-19-2026,603725,1
2026-06-19,KATL,atlanta,F,88-89°F,highest-temperature-in-atlanta-on-june-19-2026,606679,1
2026-06-19,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-june-19-2026,606689,1
2026-06-19,KDAL,dallas,F,84-85°F,highest-temperature-in-dallas-on-june-19-2026,606678,1
2026-06-19,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-19-2026,606691,1
2026-06-19,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-19-2026,606692,1
2026-06-19,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-19-2026,606680,1
2026-06-19,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-19-2026,606693,1
2026-06-19,LTAC,ankara,C,21°C or below,highest-temperature-in-ankara-on-june-19-2026,603715,1
2026-06-19,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-19-2026,606694,1
2026-06-19,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-19-2026,603544,1
2026-06-19,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-19-2026,606674,1
2026-06-19,SBGR,sao-paulo,C,25°C,highest-temperature-in-sao-paulo-on-june-19-2026,606673,1
2026-06-19,WMKK,kuala-lumpur,C,31°C,highest-temperature-in-kuala-lumpur-on-june-19-2026,603556,1
2026-06-19,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-19-2026,603548,1
2026-06-19,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-19-2026,603554,1
2026-06-20,CYYZ,toronto,C,23°C,highest-temperature-in-toronto-on-june-20-2026,610228,1
2026-06-20,EFHK,helsinki,C,24°C,highest-temperature-in-helsinki-on-june-20-2026,607156,1
2026-06-20,KATL,atlanta,F,86-87°F,highest-temperature-in-atlanta-on-june-20-2026,610232,1
2026-06-20,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-june-20-2026,610235,1
2026-06-20,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-20-2026,610231,1
2026-06-20,KHOU,houston,F,84-85°F,highest-temperature-in-houston-on-june-20-2026,610237,1
2026-06-20,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-20-2026,610238,1
2026-06-20,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-20-2026,610233,1
2026-06-20,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-20-2026,610239,1
2026-06-20,LTAC,ankara,C,24°C,highest-temperature-in-ankara-on-june-20-2026,607135,1
2026-06-20,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-20-2026,610240,1
2026-06-20,NZWN,wellington,C,17°C,highest-temperature-in-wellington-on-june-20-2026,607136,1
2026-06-20,SAEZ,buenos-aires,C,16°C,highest-temperature-in-buenos-aires-on-june-20-2026,610219,1
2026-06-20,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-20-2026,610218,1
2026-06-20,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-20-2026,607157,1
2026-06-20,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-20-2026,607142,1
2026-06-20,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-20-2026,607151,1
2026-06-21,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-21-2026,613650,1
2026-06-21,EFHK,helsinki,C,27°C,highest-temperature-in-helsinki-on-june-21-2026,610681,1
2026-06-21,KATL,atlanta,F,86-87°F,highest-temperature-in-atlanta-on-june-21-2026,613654,1
2026-06-21,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-21-2026,613657,1
2026-06-21,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-21-2026,613653,1
2026-06-21,KHOU,houston,F,88-89°F,highest-temperature-in-houston-on-june-21-2026,613659,1
2026-06-21,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-21-2026,613660,1
2026-06-21,KMIA,miami,F,94-95°F,highest-temperature-in-miami-on-june-21-2026,613655,1
2026-06-21,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-june-21-2026,613661,1
2026-06-21,LTAC,ankara,C,26°C,highest-temperature-in-ankara-on-june-21-2026,610660,1
2026-06-21,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-21-2026,613662,1
2026-06-21,NZWN,wellington,C,17°C,highest-temperature-in-wellington-on-june-21-2026,610661,1
2026-06-21,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-21-2026,613649,1
2026-06-21,SBGR,sao-paulo,C,23°C,highest-temperature-in-sao-paulo-on-june-21-2026,613648,1
2026-06-21,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-21-2026,610682,1
2026-06-21,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-21-2026,610667,1
2026-06-21,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-21-2026,610676,1
2026-06-22,CYYZ,toronto,C,20°C or below,highest-temperature-in-toronto-on-june-22-2026,617098,1
2026-06-22,EFHK,helsinki,C,23°C,highest-temperature-in-helsinki-on-june-22-2026,614116,1
2026-06-22,KATL,atlanta,F,88-89°F,highest-temperature-in-atlanta-on-june-22-2026,617102,1
2026-06-22,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-22-2026,617105,1
2026-06-22,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-june-22-2026,617101,1
2026-06-22,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-22-2026,617107,1
2026-06-22,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-22-2026,617108,1
2026-06-22,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-22-2026,617103,1
2026-06-22,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-22-2026,617109,1
2026-06-22,LTAC,ankara,C,26°C,highest-temperature-in-ankara-on-june-22-2026,614095,1
2026-06-22,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-22-2026,617110,1
2026-06-22,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-22-2026,614096,1
2026-06-22,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-22-2026,614117,1
2026-06-22,WSSS,singapore,C,28°C,highest-temperature-in-singapore-on-june-22-2026,614102,1
2026-06-22,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-june-22-2026,614111,1
2026-06-23,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-23-2026,620479,1
2026-06-23,EFHK,helsinki,C,20°C,highest-temperature-in-helsinki-on-june-23-2026,617581,1
2026-06-23,KATL,atlanta,F,82-83°F,highest-temperature-in-atlanta-on-june-23-2026,620483,1
2026-06-23,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-23-2026,620493,1
2026-06-23,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-23-2026,620482,1
2026-06-23,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-23-2026,620495,1
2026-06-23,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-23-2026,620496,1
2026-06-23,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-23-2026,620484,1
2026-06-23,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-june-23-2026,620497,1
2026-06-23,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-23-2026,617560,1
2026-06-23,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-23-2026,620498,1
2026-06-23,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-23-2026,617561,1
2026-06-23,SAEZ,buenos-aires,C,12°C,highest-temperature-in-buenos-aires-on-june-23-2026,620478,1
2026-06-23,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-june-23-2026,620477,1
2026-06-23,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-june-23-2026,617582,1
2026-06-23,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-23-2026,617567,1
2026-06-23,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-23-2026,617576,1
2026-06-24,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-24-2026,624139,1
2026-06-24,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-june-24-2026,620953,1
2026-06-24,KATL,atlanta,F,86-87°F,highest-temperature-in-atlanta-on-june-24-2026,624143,1
2026-06-24,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-24-2026,624153,1
2026-06-24,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-june-24-2026,624142,1
2026-06-24,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-24-2026,624155,1
2026-06-24,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-24-2026,624156,1
2026-06-24,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-24-2026,624144,1
2026-06-24,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-24-2026,624157,1
2026-06-24,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-24-2026,620932,1
2026-06-24,MMMX,mexico-city,C,21°C,highest-temperature-in-mexico-city-on-june-24-2026,624158,1
2026-06-24,NZWN,wellington,C,16°C,highest-temperature-in-wellington-on-june-24-2026,620933,1
2026-06-24,SAEZ,buenos-aires,C,11°C,highest-temperature-in-buenos-aires-on-june-24-2026,624138,1
2026-06-24,SBGR,sao-paulo,C,14°C,highest-temperature-in-sao-paulo-on-june-24-2026,624137,1
2026-06-24,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-24-2026,620954,1
2026-06-24,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-24-2026,620939,1
2026-06-24,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-24-2026,620948,1
2026-06-25,CYYZ,toronto,C,20°C,highest-temperature-in-toronto-on-june-25-2026,627739,1
2026-06-25,EFHK,helsinki,C,21°C,highest-temperature-in-helsinki-on-june-25-2026,624653,1
2026-06-25,KATL,atlanta,F,82-83°F,highest-temperature-in-atlanta-on-june-25-2026,627743,1
2026-06-25,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-25-2026,627746,1
2026-06-25,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-25-2026,627742,1
2026-06-25,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-25-2026,627748,1
2026-06-25,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-25-2026,627749,1
2026-06-25,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-25-2026,627744,1
2026-06-25,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-june-25-2026,627750,1
2026-06-25,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-25-2026,624636,1
2026-06-25,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-25-2026,627751,1
2026-06-25,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-june-25-2026,624483,1
2026-06-25,SAEZ,buenos-aires,C,12°C,highest-temperature-in-buenos-aires-on-june-25-2026,627738,1
2026-06-25,SBGR,sao-paulo,C,14°C,highest-temperature-in-sao-paulo-on-june-25-2026,627737,1
2026-06-25,WMKK,kuala-lumpur,C,31°C,highest-temperature-in-kuala-lumpur-on-june-25-2026,624495,1
2026-06-25,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-25-2026,624487,1
2026-06-25,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-25-2026,624493,1
2026-06-26,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-26-2026,631439,1
2026-06-26,EFHK,helsinki,C,23°C,highest-temperature-in-helsinki-on-june-26-2026,628361,1
2026-06-26,KATL,atlanta,F,88-89°F,highest-temperature-in-atlanta-on-june-26-2026,631450,1
2026-06-26,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-26-2026,631453,1
2026-06-26,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-june-26-2026,631449,1
2026-06-26,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-26-2026,631455,1
2026-06-26,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-26-2026,631456,1
2026-06-26,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-26-2026,631451,1
2026-06-26,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-june-26-2026,631457,1
2026-06-26,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-26-2026,628344,1
2026-06-26,MMMX,mexico-city,C,26°C,highest-temperature-in-mexico-city-on-june-26-2026,631458,1
2026-06-26,NZWN,wellington,C,11°C,highest-temperature-in-wellington-on-june-26-2026,628189,1
2026-06-26,SAEZ,buenos-aires,C,14°C,highest-temperature-in-buenos-aires-on-june-26-2026,631438,1
2026-06-26,SBGR,sao-paulo,C,19°C,highest-temperature-in-sao-paulo-on-june-26-2026,631437,1
2026-06-26,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-26-2026,628201,1
2026-06-26,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-26-2026,628193,1
2026-06-26,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-26-2026,628199,1
2026-06-27,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-june-27-2026,635025,1
2026-06-27,EFHK,helsinki,C,25°C,highest-temperature-in-helsinki-on-june-27-2026,632092,1
2026-06-27,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-june-27-2026,635036,1
2026-06-27,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-27-2026,635039,1
2026-06-27,KDAL,dallas,F,96-97°F,highest-temperature-in-dallas-on-june-27-2026,635035,1
2026-06-27,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-june-27-2026,635041,1
2026-06-27,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-27-2026,635042,1
2026-06-27,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-27-2026,635037,1
2026-06-27,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-27-2026,635043,1
2026-06-27,LTAC,ankara,C,28°C,highest-temperature-in-ankara-on-june-27-2026,632075,1
2026-06-27,MMMX,mexico-city,C,26°C,highest-temperature-in-mexico-city-on-june-27-2026,635044,1
2026-06-27,NZWN,wellington,C,11°C,highest-temperature-in-wellington-on-june-27-2026,631926,1
2026-06-27,SAEZ,buenos-aires,C,19°C,highest-temperature-in-buenos-aires-on-june-27-2026,635024,1
2026-06-27,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-27-2026,635023,1
2026-06-27,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-27-2026,631938,1
2026-06-27,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-27-2026,631930,1
2026-06-27,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-27-2026,631936,1
2026-06-28,CYYZ,toronto,C,28°C,highest-temperature-in-toronto-on-june-28-2026,638948,1
2026-06-28,EFHK,helsinki,C,24°C,highest-temperature-in-helsinki-on-june-28-2026,635501,1
2026-06-28,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-june-28-2026,638959,1
2026-06-28,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-28-2026,638962,1
2026-06-28,KDAL,dallas,F,96-97°F,highest-temperature-in-dallas-on-june-28-2026,638956,1
2026-06-28,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-june-28-2026,638964,1
2026-06-28,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-28-2026,638965,1
2026-06-28,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-28-2026,638960,1
2026-06-28,KSFO,san-francisco,F,72-73°F,highest-temperature-in-san-francisco-on-june-28-2026,638966,1
2026-06-28,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-28-2026,635480,1
2026-06-28,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-28-2026,638967,1
2026-06-28,NZWN,wellington,C,11°C,highest-temperature-in-wellington-on-june-28-2026,635481,1
2026-06-28,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-28-2026,638947,1
2026-06-28,SBGR,sao-paulo,C,27°C,highest-temperature-in-sao-paulo-on-june-28-2026,638946,1
2026-06-28,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-28-2026,635502,1
2026-06-28,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-28-2026,635487,1
2026-06-28,ZGSZ,shenzhen,C,28°C,highest-temperature-in-shenzhen-on-june-28-2026,635496,1
2026-06-29,CYYZ,toronto,C,28°C,highest-temperature-in-toronto-on-june-29-2026,642565,1
2026-06-29,EFHK,helsinki,C,27°C,highest-temperature-in-helsinki-on-june-29-2026,639561,1
2026-06-29,KATL,atlanta,F,94-95°F,highest-temperature-in-atlanta-on-june-29-2026,642569,1
2026-06-29,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-june-29-2026,642572,1
2026-06-29,KDAL,dallas,F,96-97°F,highest-temperature-in-dallas-on-june-29-2026,642568,1
2026-06-29,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-june-29-2026,642574,1
2026-06-29,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-29-2026,642575,1
2026-06-29,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-29-2026,642570,1
2026-06-29,KSFO,san-francisco,F,72-73°F,highest-temperature-in-san-francisco-on-june-29-2026,642576,1
2026-06-29,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-29-2026,639540,1
2026-06-29,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-june-29-2026,642577,1
2026-06-29,NZWN,wellington,C,12°C,highest-temperature-in-wellington-on-june-29-2026,639541,1
2026-06-29,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-29-2026,642557,1
2026-06-29,SBGR,sao-paulo,C,28°C,highest-temperature-in-sao-paulo-on-june-29-2026,642556,1
2026-06-29,WMKK,kuala-lumpur,C,31°C,highest-temperature-in-kuala-lumpur-on-june-29-2026,639562,1
2026-06-29,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-29-2026,639547,1
2026-06-29,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-29-2026,639556,1
2026-06-30,CYYZ,toronto,C,34°C,highest-temperature-in-toronto-on-june-30-2026,646274,1
2026-06-30,EFHK,helsinki,C,26°C,highest-temperature-in-helsinki-on-june-30-2026,643225,1
2026-06-30,KATL,atlanta,F,94-95°F,highest-temperature-in-atlanta-on-june-30-2026,646278,1
2026-06-30,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-30-2026,646281,1
2026-06-30,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-june-30-2026,646277,1
2026-06-30,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-june-30-2026,646283,1
2026-06-30,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-30-2026,646284,1
2026-06-30,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-30-2026,646279,1
2026-06-30,KSFO,san-francisco,F,72-73°F,highest-temperature-in-san-francisco-on-june-30-2026,646285,1
2026-06-30,LTAC,ankara,C,32°C,highest-temperature-in-ankara-on-june-30-2026,643215,1
2026-06-30,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-30-2026,646286,1
2026-06-30,NZWN,wellington,C,12°C,highest-temperature-in-wellington-on-june-30-2026,643053,1
2026-06-30,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-30-2026,646273,1
2026-06-30,SBGR,sao-paulo,C,27°C,highest-temperature-in-sao-paulo-on-june-30-2026,646272,1
2026-06-30,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-30-2026,643065,1
2026-06-30,WSSS,singapore,C,28°C,highest-temperature-in-singapore-on-june-30-2026,643057,1
